name,headquarters_city,headquarters_state,latitude,longitude
Archer Daniels Midland,Chicago,IL,41.8755616,-87.6244212
Aetna,Hartford,CT,41.764582,-72.6908547
FedEx,Memphis,TN,35.1460249,-90.0517638
United Technologies,Farmington,CT,44.6402434,-93.1435497
Prudential Financial,Newark,NJ,40.735657,-74.1723667
Albertsons Cos.,Boise,ID,43.6008183,-116.2421086
Sysco,Houston,TX,29.7589382,-95.3676974
Disney,Burbank,CA,34.1812089,-118.307201
Humana,Louisville,KY,38.2542376,-85.759407
Pfizer,New York,NY,40.7127281,-74.0060152
HP,Palo Alto,CA,37.4443293,-122.1598465
Lockheed Martin,Bethesda,MD,38.9846816,-77.0942447
AIG,New York,NY,40.7127281,-74.0060152
Centene,St. Louis,MO,38.6280278,-90.1910154
Cisco Systems,San Jose,CA,37.3361663,-121.890591
HCA Healthcare,Nashville,TN,36.1622767,-86.7742984
Energy Transfer Equity,Dallas,TX,32.7762719,-96.7968559
Caterpillar,Deerfield,IL,42.1711365,-87.8445119
Nationwide,Columbus,OH,39.9622601,-83.0007065
Morgan Stanley,New York,NY,40.7127281,-74.0060152
Liberty Mutual Insurance Group,Boston,MA,42.3554334,-71.060511
New York Life Insurance,New York,NY,40.7127281,-74.0060152
Goldman Sachs Group,New York,NY,40.7127281,-74.0060152
American Airlines Group,Fort Worth,TX,32.753177,-97.3327459
Best Buy,Richfield,MN,44.8766431,-93.2877877
Cigna,Bloomfield,CT,40.7510398,-92.4143872
Charter Communications,Stamford,CT,41.0534302,-73.5387341
Delta Air Lines,Atlanta,GA,33.7489924,-84.3902644
Facebook,Menlo Park,CA,37.4519671,-122.177992
Honeywell International,Morris Plains,NJ,40.8364845,-74.47818854
Merck,Kenilworth,NJ,42.0894728,-87.7149295
Allstate,Northbrook,IL,42.128704,-87.8265089
Tyson Foods,Springdale,AR,36.1867442,-94.1288142
United Continental Holdings,Chicago,IL,41.8755616,-87.6244212
Oracle,Redwood City,CA,37.4863239,-122.232523
Tech Data,Clearwater,FL,27.9658533,-82.8001026
TIAA,New York,NY,40.7127281,-74.0060152
TJX,Framingham,MA,42.2773177,-71.4165905
American Express,New York,NY,40.7127281,-74.0060152
Coca-Cola,Atlanta,GA,33.7489924,-84.3902644
Publix Super Markets,Lakeland,FL,28.0394654,-81.9498042
Nike,Beaverton,OR,45.4871723,-122.80378
Andeavor,San Antonio,TX,29.4246002,-98.4951405
World Fuel Services,Miami,FL,25.7741728,-80.19362
Exelon,Chicago,IL,41.8755616,-87.6244212
Massachusetts Mutual Life Insurance,Springfield,MA,39.7990175,-89.6439575
Rite Aid,Camp Hill,PA,40.2398118,-76.9199742
ConocoPhillips,Houston,TX,29.7589382,-95.3676974
CHS,Inver Grove Heights,MN,44.8479039,-93.0428119
3M,St. Paul,MN,53.9446204,-111.2100163
Time Warner,New York,NY,40.7127281,-74.0060152
General Dynamics,Falls Church,VA,38.882334,-77.1710914
USAA,San Antonio,TX,29.4246002,-98.4951405
Capital One Financial,McLean,VA,40.4631789,-88.8196613
Deere,Moline,IL,41.5058344,-90.5136642
INTL FCStone,New York,NY,40.7127281,-74.0060152
Northwestern Mutual,Milwaukee,WI,43.0349931,-87.922497
Enterprise Products Partners,Houston,TX,29.7589382,-95.3676974
Travelers Cos.,New York,NY,40.7127281,-74.0060152
Hewlett Packard Enterprise,Palo Alto,CA,37.4443293,-122.1598465
Philip Morris International,New York,NY,40.7127281,-74.0060152
Twenty-First Century Fox,New York,NY,40.7127281,-74.0060152
AbbVie,North Chicago,IL,42.327724,-87.8394189
Abbott Laboratories,Abbott Park,IL,38.771264099999996,-75.13876534
Progressive,Mayfield Village,OH,43.759996799999996,-79.78382001
Arrow Electronics,Centennial,CO,39.579155,-104.8769227
Kraft Heinz,Pittsburgh,PA,40.4416941,-79.9900861
Plains GP Holdings,Houston,TX,29.7589382,-95.3676974
Gilead Sciences,Foster City,CA,37.5600336,-122.2688522
Mondelez International,Deerfield,IL,42.1711365,-87.8445119
Northrop Grumman,Falls Church,VA,38.882334,-77.1710914
Raytheon,Waltham,MA,42.3756401,-71.2358004
Macy's,Cincinnati,OH,39.1014537,-84.5124602
US Foods Holding,Rosemont,IL,41.9941334,-87.8756737
U.S. Bancorp,Minneapolis,MN,44.9772995,-93.2654692
Dollar General,Goodlettsville,TN,36.3231067,-86.7133302
International Paper,Memphis,TN,35.1460249,-90.0517638
Duke Energy,Charlotte,NC,35.2272086,-80.8430827
Southern,Atlanta,GA,33.7489924,-84.3902644
Marriott International,Bethesda,MD,38.9846816,-77.0942447
Avnet,Phoenix,AZ,40.3936294,47.7872508
Eli Lilly,Indianapolis,IN,39.7683331,-86.1583502
Amgen,Thousand Oaks,CA,34.1705609,-118.8375937
McDonald's,Oak Brook,IL,41.8328085,-87.9289504
Starbucks,Seattle,WA,47.6038321,-122.330062
Qualcomm,San Diego,CA,32.7174202,-117.162772
Dollar Tree,Chesapeake,VA,36.7183708,-76.2466798
PBF Energy,Parsippany,NJ,40.8578772,-74.4259866
Icahn Enterprises,New York,NY,40.7127281,-74.0060152
Aflac,Columbus,GA,39.9622601,-83.0007065
AutoNation,Fort Lauderdale,FL,26.1223084,-80.1433786
Penske Automotive Group,Bloomfield Hills,MI,42.583645,-83.2454883
Whirlpool,Benton Harbor,MI,42.1167065,-86.4541894
Union Pacific,Omaha,NE,41.2587459,-95.9383758
Southwest Airlines,Dallas,TX,32.7762719,-96.7968559
ManpowerGroup,Milwaukee,WI,43.0349931,-87.922497
Thermo Fisher Scientific,Waltham,MA,42.3756401,-71.2358004
Bristol-Myers Squibb,New York,NY,40.7127281,-74.0060152
Halliburton,Houston,TX,29.7589382,-95.3676974
Tenet Healthcare,Dallas,TX,32.7762719,-96.7968559
Lear,Southfield,MI,42.4733689,-83.2218731
Cummins,Columbus,IN,39.9622601,-83.0007065
Micron Technology,Boise,ID,43.6008183,-116.2421086
Nucor,Charlotte,NC,35.2272086,-80.8430827
Molina Healthcare,Long Beach,CA,33.7690164,-118.191604
Fluor,Irving,TX,32.8295183,-96.9442177
Altria Group,Richmond,VA,37.5385087,-77.43428
Paccar,Bellevue,WA,47.6144219,-122.192337
Hartford Financial Services,Hartford,CT,41.764582,-72.6908547
Kohl's,Menomonee Falls,WI,43.1790768,-88.1170784
Western Digital,San Jose,CA,37.3361663,-121.890591
Jabil,St. Petersburg,FL,59.9606739,30.1586551
Community Health Systems,Franklin,TN,33.2002659,-95.2231752
Visa,San Francisco,CA,37.7790262,-122.419906
Danaher,Washington,DC,38.8950368,-77.0365427
Kimberly-Clark,Irving,TX,32.8295183,-96.9442177
AECOM,Los Angeles,CA,34.0536909,-118.242766
PNC Financial Services,Pittsburgh,PA,40.4416941,-79.9900861
CenturyLink,Monroe,LA,38.2722313,-90.1792484
NextEra Energy,Juno Beach,FL,49.3371174,-0.4407731
PG&E Corp.,San Francisco,CA,37.7790262,-122.419906
Synnex,Fremont,CA,37.5482697,-121.988571
WellCare Health Plans,Tampa,FL,27.9477595,-82.458444
Performance Food Group,Richmond,VA,37.5385087,-77.43428
Sears Holdings,Hoffman Estates,IL,42.0427256,-88.0792782
Synchrony Financial,Stamford,CT,41.0534302,-73.5387341
CarMax,Richmond,VA,37.5385087,-77.43428
Bank of New York Mellon,New York,NY,40.7127281,-74.0060152
Freeport-McMoRan,Phoenix,AZ,40.3936294,47.7872508
Genuine Parts,Atlanta,GA,33.7489924,-84.3902644
Emerson Electric,St. Louis,MO,38.6280278,-90.1910154
DaVita,Denver,CO,39.7392364,-104.984862
Supervalu,Eden Prairie,MN,44.8546856,-93.470786
Gap,San Francisco,CA,37.7790262,-122.419906
General Mills,Minneapolis,MN,44.9772995,-93.2654692
Nordstrom,Seattle,WA,47.6038321,-122.330062
Colgate-Palmolive,New York,NY,40.7127281,-74.0060152
American Electric Power,Columbus,OH,39.9622601,-83.0007065
XPO Logistics,Greenwich,CT,51.46862565,0.048830573
Goodyear Tire & Rubber,Akron,OH,41.083064,-81.518485
Omnicom Group,New York,NY,40.7127281,-74.0060152
CDW,Lincolnshire,IL,53.1823034,-0.203120854
Sherwin-Williams,Cleveland,OH,41.4996574,-81.6936772
PPG Industries,Pittsburgh,PA,40.4416941,-79.9900861
Texas Instruments,Dallas,TX,32.7762719,-96.7968559
C.H. Robinson Worldwide,Eden Prairie,MN,44.8546856,-93.470786
WestRock,Atlanta,GA,33.7489924,-84.3902644
Cognizant Technology Solutions,Teaneck,NJ,40.8860164,-74.0072568
Newell Brands,Hoboken,NJ,40.7433066,-74.0323752
CBS,New York,NY,40.7127281,-74.0060152
Envision Healthcare,Nashville,TN,36.1622767,-86.7742984
Monsanto,St. Louis,MO,38.6280278,-90.1910154
Aramark,Philadelphia,PA,39.9527237,-75.1635262
Applied Materials,Santa Clara,CA,37.2333253,-121.6846349
Waste Management,Houston,TX,29.7589382,-95.3676974
DISH Network,Englewood,CO,39.6482059,-104.9879641
Illinois Tool Works,Glenview,IL,38.3084193,-85.6505526
Lincoln National,Radnor,PA,40.0463001,-75.3595487
HollyFrontier,Dallas,TX,32.7762719,-96.7968559
CBRE Group,Los Angeles,CA,34.0536909,-118.242766
Textron,Providence,RI,41.8239891,-71.4128343
Ross Stores,Dublin,CA,53.3493795,-6.2605593
Principal Financial,Des Moines,IA,41.5910323,-93.6046655
D.R. Horton,Arlington,TX,32.7355816,-97.1071186
Marsh & McLennan,New York,NY,40.7127281,-74.0060152
Devon Energy,Oklahoma City,OK,35.4729886,-97.5170536
AES,Arlington,VA,32.7355816,-97.1071186
Ecolab,St. Paul,MN,53.9446204,-111.2100163
Land O'Lakes,Arden Hills,MN,45.0761409,-93.1666945
Loews,New York,NY,40.7127281,-74.0060152
Kinder Morgan,Houston,TX,29.7589382,-95.3676974
FirstEnergy,Akron,OH,41.083064,-81.518485
Occidental Petroleum,Houston,TX,29.7589382,-95.3676974
Viacom,New York,NY,40.7127281,-74.0060152
PayPal Holdings,San Jose,CA,37.3361663,-121.890591
NGL Energy Partners,Tulsa,OK,36.1563122,-95.9927516
Celgene,Summit,NJ,41.1457902,-81.5333603
Arconic,New York,NY,40.7127281,-74.0060152
Kellogg,Battle Creek,MI,42.3192548,-85.1824269
Las Vegas Sands,Las Vegas,NV,36.1672559,-115.148516
Stanley Black & Decker,New Britain,CT,-5.2245897,151.55696765353173
Booking Holdings,Norwalk,CT,41.1175966,-73.4078968
Lennar,Miami,FL,25.7741728,-80.19362
L Brands,Columbus,OH,39.9622601,-83.0007065
DTE Energy,Detroit,MI,42.3315509,-83.0466403
Dominion Energy,Richmond,VA,37.5385087,-77.43428
Reinsurance Group of America,Chesterfield,MO,37.3859982,-77.578509
J.C. Penney,Plano,TX,33.0136764,-96.6925096
Mastercard,Purchase,NY,41.0409305,-73.7145746
BlackRock,New York,NY,40.7127281,-74.0060152
Henry Schein,Melville,NY,50.9307241,-102.807296
Guardian Life Ins. Co. of America,New York,NY,40.7127281,-74.0060152
Stryker,Kalamazoo,MI,42.291707,-85.5872286
Jefferies Financial Group,New York,NY,40.7127281,-74.0060152
VF,Greensboro,NC,36.0726355,-79.7919754
ADP,Roseland,NJ,37.278847,-94.84409136
Edison International,Rosemead,CA,34.0676169,-118.0879763
Biogen,Cambridge,MA,52.2055314,0.1186637
United States Steel,Pittsburgh,PA,40.4416941,-79.9900861
Core-Mark Holding,South San Francisco,CA,37.6535403,-122.4168664
Bed Bath & Beyond,Union,NJ,37.4616454,-89.2504793
Oneok,Tulsa,OK,36.1563122,-95.9927516
BB&T Corp.,Winston-Salem,NC,36.0998131,-80.2440518
Becton Dickinson,Franklin Lakes,NJ,41.0167639,-74.2057012
Ameriprise Financial,Minneapolis,MN,44.9772995,-93.2654692
Farmers Insurance Exchange,Woodland Hills,CA,34.1684364,-118.6058382
First Data,New York,NY,40.7127281,-74.0060152
Consolidated Edison,New York,NY,40.7127281,-74.0060152
Parker-Hannifin,Cleveland,OH,41.4996574,-81.6936772
Anadarko Petroleum,The Woodlands,TX,30.1734194,-95.504686
Estee Lauder,New York,NY,40.7127281,-74.0060152
State Street Corp.,Boston,MA,42.3554334,-71.060511
Tesla,Palo Alto,CA,37.4443293,-122.1598465
Netflix,Los Gatos,CA,37.226611,-121.9746797
Alcoa,Pittsburgh,PA,40.4416941,-79.9900861
Discover Financial Services,Riverwoods,IL,42.1676068,-87.8970986
Praxair,Danbury,CT,41.394817,-73.4540111
CSX,Jacksonville,FL,30.3321838,-81.655651
Xcel Energy,Minneapolis,MN,44.9772995,-93.2654692
Unum Group,Chattanooga,TN,35.0457219,-85.3094883
Universal Health Services,King of Prussia,PA,40.0908111,-75.3832484
NRG Energy,Princeton,NJ,40.3496953,-74.6597376
EOG Resources,Houston,TX,29.7589382,-95.3676974
Sempra Energy,San Diego,CA,32.7174202,-117.162772
"Toys ""R"" Us",Wayne,NJ,38.4251958,-88.4197678
Group 1 Automotive,Houston,TX,29.7589382,-95.3676974
Entergy,New Orleans,LA,29.9759983,-90.0782127
Molson Coors Brewing,Denver,CO,39.7392364,-104.984862
L3 Technologies,New York,NY,40.7127281,-74.0060152
Ball,Broomfield,CO,39.9403995,-105.05208
AutoZone,Memphis,TN,35.1460249,-90.0517638
Murphy USA,El Dorado,AR,33.2115087,-92.6650144
MGM Resorts International,Las Vegas,NV,36.1672559,-115.148516
Office Depot,Boca Raton,FL,26.3586885,-80.0830984
Huntsman,The Woodlands,TX,30.1734194,-95.504686
Baxter International,Deerfield,IL,42.1711365,-87.8445119
Norfolk Southern,Norfolk,VA,52.666667,1
salesforce.com,San Francisco,CA,37.7790262,-122.419906
Laboratory Corp. of America,Burlington,NC,44.4761601,-73.212906
W.W. Grainger,Lake Forest,IL,42.2586461,-87.8407055
Qurate Retail,Englewood,CO,39.6482059,-104.9879641
Autoliv,Auburn Hills,MI,42.6875323,-83.2341028
Live Nation Entertainment,Beverly Hills,CA,34.0696501,-118.3963062
Xerox,Norwalk,CT,41.1175966,-73.4078968
Leidos Holdings,Reston,VA,38.9583737,-77.3579805
Corning,Corning,NY,42.1435257,-77.0543408
Lithia Motors,Medford,OR,42.4184296,-71.1061639
Expedia Group,Bellevue,WA,47.6144219,-122.192337
Republic Services,Phoenix,AZ,40.3936294,47.7872508
Jacobs Engineering Group,Dallas,TX,32.7762719,-96.7968559
Sonic Automotive,Charlotte,NC,35.2272086,-80.8430827
Ally Financial,Detroit,MI,42.3315509,-83.0466403
LKQ,Chicago,IL,41.8755616,-87.6244212
BorgWarner,Auburn Hills,MI,42.6875323,-83.2341028
Fidelity National Financial,Jacksonville,FL,30.3321838,-81.655651
SunTrust Banks,Atlanta,GA,33.7489924,-84.3902644
IQVIA Holdings,Durham,NC,54.666667,-1.75
Reliance Steel & Aluminum,Los Angeles,CA,34.0536909,-118.242766
Nvidia,Santa Clara,CA,37.2333253,-121.6846349
Voya Financial,New York,NY,40.7127281,-74.0060152
CenterPoint Energy,Houston,TX,29.7589382,-95.3676974
eBay,San Jose,CA,37.3361663,-121.890591
Eastman Chemical,Kingsport,TN,36.550238,-82.5594293
American Family Insurance Group,Madison,WI,43.074761,-89.3837613
Steel Dynamics,Fort Wayne,IN,41.0799898,-85.1386015
Pacific Life,Newport Beach,CA,33.6170092,-117.9294401
Chesapeake Energy,Oklahoma City,OK,35.4729886,-97.5170536
Mohawk Industries,Calhoun,GA,28.5031572,-96.6736551
Quanta Services,Houston,TX,29.7589382,-95.3676974
Advance Auto Parts,Roanoke,VA,37.270973,-79.9414313
Owens & Minor,Mechanicsville,VA,41.9044574,-91.2546067
United Natural Foods,Providence,RI,41.8239891,-71.4128343
Tenneco,Lake Forest,IL,42.2586461,-87.8407055
Conagra Brands,Chicago,IL,41.8755616,-87.6244212
GameStop,Grapevine,TX,32.9337381,-97.0788754
Hormel Foods,Austin,MN,30.2711286,-97.7436995
Hilton Worldwide Holdings,McLean,VA,40.4631789,-88.8196613
Frontier Communications,Norwalk,CT,41.1175966,-73.4078968
Fidelity National Information Services,Jacksonville,FL,30.3321838,-81.655651
Public Service Enterprise Group,Newark,NJ,40.735657,-74.1723667
Boston Scientific,Marlborough,MA,42.3459271,-71.5522874
O'Reilly Automotive,Springfield,MO,39.7990175,-89.6439575
Charles Schwab,San Francisco,CA,37.7790262,-122.419906
Global Partners,Waltham,MA,42.3756401,-71.2358004
PVH,New York,NY,40.7127281,-74.0060152
Avis Budget Group,Parsippany,NJ,40.8578772,-74.4259866
Targa Resources,Houston,TX,29.7589382,-95.3676974
Hertz Global Holdings,Estero,FL,26.4381474,-81.8067537
Calpine,Houston,TX,29.7589382,-95.3676974
Mutual of Omaha Insurance,Omaha,NE,41.2587459,-95.9383758
Crown Holdings,Philadelphia,PA,39.9527237,-75.1635262
Peter Kiewit Sons',Omaha,NE,41.2587459,-95.9383758
Dick's Sporting Goods,Coraopolis,PA,40.5184013,-80.1667247
PulteGroup,Atlanta,GA,33.7489924,-84.3902644
Navistar International,Lisle,IL,45.2787444,0.5481384
Thrivent Financial for Lutherans,Minneapolis,MN,44.9772995,-93.2654692
DCP Midstream,Denver,CO,39.7392364,-104.984862
Air Products & Chemicals,Allentown,PA,40.6022059,-75.4712794
Veritiv,Atlanta,GA,33.7489924,-84.3902644
AGCO,Duluth,GA,46.7729322,-92.1251218
Genworth Financial,Richmond,VA,37.5385087,-77.43428
Univar,Downers Grove,IL,41.7936822,-88.0102281
News Corp.,New York,NY,40.7127281,-74.0060152
SpartanNash,Byron Center,MI,42.81928795,-85.72791602
Westlake Chemical,Houston,TX,29.7589382,-95.3676974
Williams,Tulsa,OK,36.1563122,-95.9927516
Lam Research,Fremont,CA,37.5482697,-121.988571
Alaska Air Group,Seattle,WA,47.6038321,-122.330062
Jones Lang LaSalle,Chicago,IL,41.8755616,-87.6244212
Anixter International,Glenview,IL,38.3084193,-85.6505526
Campbell Soup,Camden,NJ,39.9448402,-75.1198911
Interpublic Group,New York,NY,40.7127281,-74.0060152
Dover,Downers Grove,IL,41.7936822,-88.0102281
Zimmer Biomet Holdings,Warsaw,IN,52.2319581,21.0067249
Dean Foods,Dallas,TX,32.7762719,-96.7968559
Foot Locker,New York,NY,40.7127281,-74.0060152
Eversource Energy,Springfield,MA,39.7990175,-89.6439575
Alliance Data Systems,Plano,TX,33.0136764,-96.6925096
Fifth Third Bancorp,Cincinnati,OH,39.1014537,-84.5124602
Quest Diagnostics,Secaucus,NJ,40.7899291,-74.0566735
EMCOR Group,Norwalk,CT,41.1175966,-73.4078968
W.R. Berkley,Greenwich,CT,51.46862565,0.048830573
WESCO International,Pittsburgh,PA,40.4416941,-79.9900861
Coty,New York,NY,40.7127281,-74.0060152
WEC Energy Group,Milwaukee,WI,43.0349931,-87.922497
Masco,Livonia,MI,42.36837,-83.3527097
DXC Technology,Tysons,VA,38.918592,-77.2314723
Auto-Owners Insurance,Lansing,MI,42.7337712,-84.5553805
Jones Financial (Edward Jones),Des Peres,MO,38.6049811,-90.4426837
Liberty Media,Englewood,CO,39.6482059,-104.9879641
Erie Insurance Group,Erie,PA,42.1294712,-80.0852695
Hershey,Hershey,PA,40.2854881,-76.6506001
PPL,Allentown,PA,40.6022059,-75.4712794
Huntington Ingalls Industries,Newport News,VA,37.0914429,-76.5213892
Mosaic,Plymouth,MN,50.3714122,-4.1424451
J.M. Smucker,Orrville,OH,32.3062505,-87.2455492
Delek US Holdings,Brentwood,TN,37.9317766,-121.696026
Newmont Mining,Greenwood Village,CO,39.6172101,-104.950814
Constellation Brands,Victor,NY,41.7313887,-92.2979429
Ryder System,Miami,FL,25.7741728,-80.19362
National Oilwell Varco,Houston,TX,29.7589382,-95.3676974
Adobe Systems,San Jose,CA,37.3361663,-121.890591
LifePoint Health,Brentwood,TN,37.9317766,-121.696026
Tractor Supply,Brentwood,TN,37.9317766,-121.696026
Thor Industries,Elkhart,IN,41.6012796,-85.8590603
Dana,Maumee,OH,41.5628294,-83.6538244
Weyerhaeuser,Seattle,WA,47.6038321,-122.330062
J.B. Hunt Transport Services,Lowell,AR,42.6414437,-71.3085329
Darden Restaurants,Orlando,FL,28.5421109,-81.3790304
Yum China Holdings,Plano,TX,33.0136764,-96.6925096
Blackstone Group,New York,NY,40.7127281,-74.0060152
Berry Global Group,Evansville,IN,37.970495,-87.5715641
Builders FirstSource,Dallas,TX,32.7762719,-96.7968559
Activision Blizzard,Santa Monica,CA,34.0194704,-118.491227
JetBlue Airways,Long Island City,NY,40.7415095,-73.9569751
Amphenol,Wallingford,CT,51.5982905,-1.1252511
A-Mark Precious Metals,El Segundo,CA,33.917028,-118.4156337
Spirit AeroSystems Holdings,Wichita,KS,37.6922361,-97.3375448
R.R. Donnelley & Sons,Chicago,IL,41.8755616,-87.6244212
Harris,Melbourne,FL,-37.8142454,144.9631732
Expeditors Intl. of Washington,Seattle,WA,47.6038321,-122.330062
Discovery,Silver Spring,MD,38.9959461,-77.0276231
Owens-Illinois,Perrysburg,OH,41.5571178,-83.6279321
Sanmina,San Jose,CA,37.3361663,-121.890591
KeyCorp,Cleveland,OH,41.4996574,-81.6936772
American Financial Group,Cincinnati,OH,39.1014537,-84.5124602
Oshkosh,Oshkosh,WI,44.0206919,-88.5408574
Rockwell Collins,Cedar Rapids,IA,41.9758872,-91.6704053
Kindred Healthcare,Louisville,KY,38.2542376,-85.759407
Insight Enterprises,Tempe,AZ,33.4255117,-111.940016
Dr Pepper Snapple Group,Plano,TX,33.0136764,-96.6925096
American Tower,Boston,MA,42.3554334,-71.060511
Fortive,Everett,WA,47.9793437,-122.2127011
Ralph Lauren,New York,NY,40.7127281,-74.0060152
Spectrum Brands Holdings,New York,NY,40.7127281,-74.0060152
Ascena Retail Group,Mahwah,NJ,41.0887072,-74.1437552
United Rentals,Stamford,CT,41.0534302,-73.5387341
Casey's General Stores,Ankeny,IA,41.7320796,-93.605092
Graybar Electric,St. Louis,MO,38.6280278,-90.1910154
Avery Dennison,Glendale,CA,34.1469416,-118.2478471
MasTec,Coral Gables,FL,25.7331105,-80.2585107
CMS Energy,Jackson,MI,32.2998686,-90.1830408
HD Supply Holdings,Atlanta,GA,33.7489924,-84.3902644
Raymond James Financial,St. Petersburg,FL,59.9606739,30.1586551
NCR,Atlanta,GA,33.7489924,-84.3902644
Hanesbrands,Winston-Salem,NC,36.0998131,-80.2440518
Asbury Automotive Group,Duluth,GA,46.7729322,-92.1251218
Citizens Financial Group,Providence,RI,41.8239891,-71.4128343
Packaging Corp. of America,Lake Forest,IL,42.2586461,-87.8407055
Alleghany,New York,NY,40.7127281,-74.0060152
Apache,Houston,TX,29.7589382,-95.3676974
Dillard's,Little Rock,AR,34.7465071,-92.2896267
Assurant,New York,NY,40.7127281,-74.0060152
Franklin Resources,San Mateo,CA,37.496904,-122.3330573
Owens Corning,Toledo,OH,39.8560679,-4.0239568
Motorola Solutions,Chicago,IL,41.8755616,-87.6244212
NVR,Reston,VA,38.9583737,-77.3579805
Rockwell Automation,Milwaukee,WI,43.0349931,-87.922497
TreeHouse Foods,Oak Brook,IL,41.8328085,-87.9289504
Wynn Resorts,Las Vegas,NV,36.1672559,-115.148516
Olin,Clayton,MO,33.5204959,-84.3591713
American Axle & Manufacturing,Detroit,MI,42.3315509,-83.0466403
Old Republic International,Chicago,IL,41.8755616,-87.6244212
Chemours,Wilmington,DE,39.7459468,-75.546589
iHeartMedia,San Antonio,TX,29.4246002,-98.4951405
Ameren,St. Louis,MO,38.6280278,-90.1910154
Arthur J. Gallagher,Rolling Meadows,IL,42.0841936,-88.0131275
